timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673952318845,4,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-106,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,3,0,1
1673952312413,6443,Citizen Login,200,OK,Thread Group 1-48,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6443,0,60
1673952312413,6448,Citizen Login,200,OK,Thread Group 1-10,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6448,0,59
1673952318858,5,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-48,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,5,0,2
1673952318863,6,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-10,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,5,0,2
1673952312414,6456,Citizen Login,200,OK,Thread Group 1-46,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6456,0,59
1673952312414,6458,Citizen Login,200,OK,Thread Group 1-65,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6458,0,59
1673952318871,5,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-46,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,5,0,1
1673952318873,4,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-65,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,4,0,1
1673952312413,6473,Citizen Login,200,OK,Thread Group 1-45,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6473,0,59
1673952312412,6477,Citizen Login,200,OK,Thread Group 1-53,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6477,0,61
1673952312414,6477,Citizen Login,200,OK,Thread Group 1-42,text,true,,5469,349,800,800,http://10.11.200.30:3000/citizen/login,6477,0,58
1673952318889,5,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,200,OK,Thread Group 1-45,text,true,,648,282,800,800,http://10.11.200.30:5001/_next/data/L0gkCMdaPTJBtYmpjHk2w/dashboard.json,5,0,2
