timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1673924760954,4763,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-104,text,false,,80,0,883,883,null,0,0,4763
1673924761341,4376,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-482,text,false,,80,0,882,882,null,0,0,4376
1673924761122,4596,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-273,text,false,,80,0,881,881,null,0,0,4596
1673924761333,4389,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-484,text,false,,80,0,880,880,null,0,0,4389
1673924761341,4387,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-486,text,false,,80,0,879,879,null,0,0,4387
1673924761524,4212,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-568,text,false,,80,0,878,878,null,0,0,4212
1673924761134,4629,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-285,text,false,,80,0,877,877,null,0,0,4629
1673924761429,4376,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-569,text,false,,80,0,876,876,null,0,0,4376
1673924761275,4533,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-427,text,false,,80,0,875,875,null,0,0,4533
1673924761492,4318,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-641,text,false,,80,0,874,874,null,0,0,4318
1673924761754,4056,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-897,text,false,,80,0,873,873,null,0,0,4056
1673924761128,4683,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-278,text,false,,80,0,872,872,null,0,0,4683
1673924761115,4696,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-266,text,false,,80,0,872,872,null,0,0,4696
1673924761080,4732,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-230,text,false,,80,0,870,870,null,0,0,4732
1673924761567,4250,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-701,text,false,,80,0,869,869,null,0,0,4250
1673924761167,4682,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-318,text,false,,80,0,868,868,null,0,0,4682
1673924761234,4643,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-386,text,false,,80,0,867,867,null,0,0,4643
1673924761299,4579,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-450,text,false,,80,0,866,866,null,0,0,4579
1673924761040,4957,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-191,text,false,,80,0,865,865,null,0,0,4957
1673924761233,4764,Select Statement,null 0,java.sql.SQLException: Error preloading the connection pool,RDCD 1-385,text,false,,36,0,865,865,null,0,0,4764
1673924761149,5014,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-299,text,false,,80,0,863,863,null,0,0,5014
1673924761414,4771,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-562,text,false,,80,0,862,862,null,0,0,4771
1673924761575,4740,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-720,text,false,,80,0,861,861,null,0,0,4740
1673924761742,4608,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-843,text,false,,80,0,860,860,null,0,0,4608
1673924761742,4609,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-844,text,false,,80,0,860,860,null,0,0,4609
1673924760984,5367,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-136,text,false,,80,0,858,858,null,0,0,5367
1673924761397,5036,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-545,text,false,,80,0,857,857,null,0,0,5036
1673924761523,5002,Select Statement,null 0,"java.sql.SQLException: Cannot create PoolableConnectionFactory (FATAL: sorry, too many clients already)",RDCD 1-669,text,false,,80,0,856,856,null,0,0,5002
