timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674378261954,2512,Common/Notification/GetNotifications?register=true,200,OK,Thread Group 1-13,text,true,,14174,4101,30,30,https://portal.aiub.edu/Login?ReturnUrl=%2fCommon%2fNotification%2fGetNotifications%3fregister%3dtrue&register=true,28,0,0
1674378261954,28,Common/Notification/GetNotifications?register=true-0,302,Found,Thread Group 1-13,text,true,,566,540,30,30,https://portal.aiub.edu/Common/Notification/GetNotifications?register=true,28,0,0
1674378261982,354,Common/Notification/GetNotifications?register=true-1,200,OK,Thread Group 1-13,text,true,,11616,581,30,30,https://portal.aiub.edu/Login?ReturnUrl=%2fCommon%2fNotification%2fGetNotifications%3fregister%3dtrue&register=true,354,0,0
1674378262338,942,Common/Notification/GetNotifications?register=true-2,304,Not Modified,Thread Group 1-13,,true,,169,599,30,30,https://portal.aiub.edu/Content/base?v=HDs2NgzSdAl1t6lJ-Kpsluh0IYvV_ojkkmR6EV-1vUg1,0,0,0
1674378262338,15,Common/Notification/GetNotifications?register=true-3,304,Not Modified,Thread Group 1-13,,true,,93,625,30,30,https://portal.aiub.edu/Content/dist/drunkenparrot/css/drunken-parrot.css,0,0,0
1674378262338,15,Common/Notification/GetNotifications?register=true-4,304,Not Modified,Thread Group 1-13,,true,,92,609,30,30,https://portal.aiub.edu/Content/Images/aiub_logo_92x92.png,0,0,0
1674378262338,1063,Common/Notification/GetNotifications?register=true-5,200,OK,Thread Group 1-13,bin,true,,1469,548,30,30,https://portal.aiub.edu/DefaultCaptcha/Generate?t=cccebac46e884121b2d18322833f9879,1063,0,0
1674378262338,2128,Common/Notification/GetNotifications?register=true-6,304,Not Modified,Thread Group 1-13,,true,,169,599,30,30,https://portal.aiub.edu/bundles/base?v=DzsVJsW4RYIyWDL5BM4zGp25Zsvkocp_98Sh1xpiEHc1,0,0,0
1674378262556,2660,Student/Registration?q=iBpjLWVwA0Vwz63h67B%2BnA%3D%3D,200,OK,Thread Group 1-14,text,true,,14252,5243,30,30,https://portal.aiub.edu/Login?ReturnUrl=%2fStudent%2fRegistration%3fq%3diBpjLWVwA0Vwz63h67B%252BnA%253D%253D&q=iBpjLWVwA0Vwz63h67B%2BnA%3D%3D,19,0,0
1674378262556,19,Student/Registration?q=iBpjLWVwA0Vwz63h67B%2BnA%3D%3D-0,302,Found,Thread Group 1-14,text,true,,618,702,30,30,https://portal.aiub.edu/Student/Registration?q=iBpjLWVwA0Vwz63h67B%2BnA%3D%3D,19,0,0
1674378262576,2313,Student/Registration?q=iBpjLWVwA0Vwz63h67B%2BnA%3D%3D-1,200,OK,Thread Group 1-14,text,true,,11642,766,30,30,https://portal.aiub.edu/Login?ReturnUrl=%2fStudent%2fRegistration%3fq%3diBpjLWVwA0Vwz63h67B%252BnA%253D%253D&q=iBpjLWVwA0Vwz63h67B%2BnA%3D%3D,2313,0,0
1674378264892,21,Student/Registration?q=iBpjLWVwA0Vwz63h67B%2BnA%3D%3D-2,304,Not Modified,Thread Group 1-14,,true,,169,758,30,30,https://portal.aiub.edu/Content/base?v=HDs2NgzSdAl1t6lJ-Kpsluh0IYvV_ojkkmR6EV-1vUg1,0,0,0
1674378264892,21,Student/Registration?q=iBpjLWVwA0Vwz63h67B%2BnA%3D%3D-3,304,Not Modified,Thread Group 1-14,,true,,93,784,30,30,https://portal.aiub.edu/Content/dist/drunkenparrot/css/drunken-parrot.css,0,0,0
1674378264892,324,Student/Registration?q=iBpjLWVwA0Vwz63h67B%2BnA%3D%3D-4,304,Not Modified,Thread Group 1-14,,true,,92,768,30,30,https://portal.aiub.edu/Content/Images/aiub_logo_92x92.png,0,0,0
1674378264892,24,Student/Registration?q=iBpjLWVwA0Vwz63h67B%2BnA%3D%3D-5,200,OK,Thread Group 1-14,bin,true,,1469,707,30,30,https://portal.aiub.edu/DefaultCaptcha/Generate?t=943269be63814a4c88da54551d8f6116,24,0,0
